id	quote
19860730	Susie, Hobbes thought I was rude, so I'm sorry, and you can come play with us if you want. Thanks, Calvin. That's really nice of you. Ok, we'll play house now. I'll be the high-powered executive wife, the tiger here can be my unemployed, housekeeping husband, and you can be our bratty and brainless kid in a day care center. This was your idea, pea brain. Don't you talk to your father that way! I'm off to wall street. Don't wait up.
19860731	The aliens are gaining on our hero! In a surprise move, Spaceman Spiff shifts into reverse! The aliens roar ahead! Spiff shifts back into forward, and pursues the aliens! ... but the aliens have turned around and are headed straight for our hero! Spiff shifts into reverse! I'm getting sick. 
19860801	Whack! Tell me this isn't a spitball!!
19860802	Hobbes, quick! How do I stop?!? Steer into a gravel driveway and fall down! Skrunch! That was only a suggestion.
19860803	Boy, it's quiet around here today! Too quiet! Ha ha! Gotcha! Hey! ... rrrrrr ... squeak. Whoosh! Ha ha! Gotcha back! Hey! Sploosh! A water balloon! That dirty tiger escalated the war! This calls for supreme retaliation! I'll get him with the garden hose! Nothing can beat a hose for sheer volume of water! ... unless, of course, he went so far as to ...
19860804	Look at that thing in the dirt! It must be a fossil! I wonder what peculiar animal this was. But it's not a bone. It must be some primitive hunting weapon or eating utensil for cave men. Maybe it had some religious function. This explains why your clothes stay on the floor.
19860805	Making a sign? I'm declaring the creek back in the woods "Calvin's creek." When you discover something, you're allowed to name it and put up a sign. But suppose you didn't discover that creek. Of course I did! Nobody else has a sign there, right? 
19860806	Can Hobbes and I go play in the rain, Mom? No. why not? You'll get soaked. What's wrong with that? You could catch pneumonia, run up a terrible hospital bill, linger a few months, and die. I always forget. If you ask a mom, you get a worse-case scenario. I had no idea these little showers were so dangerous.
19860807	Want to go spelunking with me? Spelunking? There aren't any caves around here! You don't need a cave. All you need is a rock. Spelunk!
19860808	Well dad, off to work? Too bad I'm on summer vacation, so I get to stay home and do whatever I want. Well, go off and join the rat race! Mom and I are racking up lots of expenses! Oog. I just do that to help him appreciate the weekends more. 
19860809	Hot day, isn't it? I'll say. But it's the humidity that really gets to me. You don't like it when it's humid? Not at all. Then you'd better get out quick.
19860810	Go on "three" ok? One ... Two ... Two and a half ... Ready ... Set ... Go! Pit Pat Pit Pat Pit Pat Pit Pat. Pittida Dittida Pittida Dittida. Chooga Chooga Chooga. Eeewyeeowww. Gasp. I can't believe it! No sonic boom! Not even a 'pop'! I heard a pop. But I think it was my lungs. 
19860811	What's for dinner? Salmon. Salmon?! Blecchh!! Calvin, one of these days your face is going to freeze like that. Wow!
19860812	Hi, Hobbes! Good heavens, what's wrong with you? Mom said if I keep making this face, it will freeze like this forever! You really think so? It's worth a try ... I'll bet my features are hardening already. I always liked gargoyles. 
19860813	Don't make faces at the table, Calvin. I can't help it. Mom said my face would freeze like this some day, and it just did. No, it didn't. it did, dad! Mom was right, I'm horribly disfigured for life. No, you aren't. but don't worry, I won't spoil dinner. See? Elephant man!
19860814	Here comes Susie. Ha! Won't she be horrified to see how our faces have tragically frozen! Hi, Susie. Hi, Calvin. What did you do, get your head stuck in a blender? It's an improvement.
19860815	Are the coals hot?  Yes, they're very hot I'm just about to put on the hamburgers. Before you do, could you toss in the can of lighter fluid and make a giant fireball? I've got the most boring dad in the world. 
19860816	With these snorkels, we can stay under the water indefinitely. Just think of all the fish we'll be able to see! We can collect shells! Let's go! We'll so far, this has been a major disappointment.
19860817	You know, Dad. It disturbs me that this wagon has no seat belts and wouldn't survive a 30 MPH impact with a stationary object. Um ... why do you bring this up? Oh, no reason. Want to help me test the theory of relativity? Sure. The idea is that the faster we go, the slower time goes. Gotcha. It's 10:23. What time is it now? 10:24. Go faster. We're going pretty fast! What time is it? 10:25, time still hasn't stopped. Has time stopped now? No, just my heart. Well, it looks like Einstein's a fraud, wouldn't you say? No, he's right! Look, my watch isn't going at all any more!!
19860818	"Add two eggs and stir". Right. The recipe says it makes twenty pancakes, so we'll each get ten. Nah, that's too much trouble. We'll just make one big pancake and cut it in half. 
19860819	Dad, I want a bedime story! I'm busy, Calvin, I'll read you one tomorrow. If you don't read me a story, I won't go to bed! Once upon a time there was a boy named Calvin, who always wanted things his way. One day his dad got sick of it and locked him in the basement for the rest of his life. Everyone else lived happily ever after. The end. I don't like these stories with morals. 
19860820	Dinner's ready, Calvin. Come to the table. I'm watching television. No, you're not! Yes, I am. I'm right here in front of it! No you're not! Oh that's right. I'm at the table.  
19860821	I saw a turtle down by the creek. Big deal! Who cares? I've seen hundreds of turtles! Probably millions! Who wants to see another dumb ol' turtle? Ha!
19860822	Can I ride in a grocery cart? I think you're a little big for that now. Please?? All right. Up you go. Oh boy! Now run down the aisle and let go!
19860823	Aawweeawweeaaw! The water looked a little cold, eh, Tarzan?
19860824	Wanna toss the ol' pigskin around? Heck no. Phooey. The center snaps the ball! The quarterback looks for an opening! The defense disintegrates beneath the coming onslaught! The quarterback jumps and dodges! Hobbes breaks clear! Calvin passes! An amazing catch! Hobbes is at the 30 ... the 20 ... the 10 ... but he's tackled from behind and laterals to Calvin so he can make the touchdown! But Calvin fumbles the ball and Hobbes recovers it! But a penalty is called on the play and Hobbes is sent to the bench! Hobbes defects to the other team and is greeted with enthusiastic cheers! The crowd goes wild! Calvin prepares to cripple the traitor with an illegal face mask pull! Hobbes defies him by pouring out of his mouth guard onto Calvin helmet! Boy, you can see why football is such a violent game! Hobbes' team gains a yard! All the cheerleaders come out for smooches!!
19860825	I think I'm using too strong a sun screen.
19860826	Fishing is the most boring sport in the world. We've been sitting here for twenty minutes and not one thing has happened! Waaughh!
19860827	You're on my half of the bed! Move over! Your side is way over there! Give me back those covers! Calvin, be quiet and go to sleep!! You heard Dad. He said to get on your side and leave the covers alone. That's not what he said! Hey! You stole my pillow! This lumpy one is yours!
19860828	With a drink of magic elixir, Calvin turns himself invisible. Completely transparent, he roams undetected! Calvin? Boy, as soon as you want something done around here, that kid's nowhere to be seen.
19860829	Ha ha! I have turned myself invisible! By removing my clothing, I can perpetrate any crime undetected! I have complete freedom! I can get away with anything! Calvin! What on earth are you doing in the cookie jar without your clothes on?!?
19860830	Your polls are slipping Dad. Better get with it. Calvin, being your Dad is not an elected position. I don't have to respond to pools. Not elected? You mean you can govern with dictatorial impunity? Exactly. In short, open revolt and exile is the only hope for change? I don't like the direction this conversation is taking. 
19860831	Gravity is arbitrary! Calvin wakes up one day to find he is immune to the force of gravity. He hangs on to the ground for dear life, but his grip is weakening! He can't hold on! He ... he let's go! Aaaaa. Higher and higher, as upward he falls! Only by grabbing the tail pin of a passing jet does Calvin save himself from being hurled out into space! No, no, let him finish. This is very interesting, so after you landed in Phoenix, what happened? Well, I don't care. I'm not sewing velcro on the outside of all his clothes. Well, about then my gravity came back, so I ...
19860901	I'm going to learn how to ride this bicycle even if it kills me. Ok, you can let go ... aaugh! Did it kill you? Not yet. It's decided to maim me first. 
